2023-04-16 18:55:32,683: 'm'
2023-04-16 18:55:32,819: 'o'
2023-04-16 18:55:32,820: 'o'
2023-04-16 18:55:32,940: 'r'
2023-04-16 18:55:32,940: 'r'
2023-04-16 18:55:33,100: 'o'
2023-04-16 18:55:33,100: 'o'
2023-04-16 18:55:33,804: 's'
2023-04-16 18:55:33,804: 's'
2023-04-16 18:55:33,963: Key.space
2023-04-16 18:55:33,963: Key.space
2023-04-16 18:55:34,268: 'b'
2023-04-16 18:55:34,268: 'b'
2023-04-16 18:55:34,651: 'b'
2023-04-16 18:55:34,651: 'b'
2023-04-16 18:55:35,116: Key.backspace
2023-04-16 18:55:35,116: Key.backspace
2023-04-16 18:55:35,268: 'e'
2023-04-16 18:55:35,268: 'e'
2023-04-16 18:55:35,563: 'c'
2023-04-16 18:55:35,563: 'c'
2023-04-16 18:55:35,747: 'a'
2023-04-16 18:55:35,747: 'a'
2023-04-16 18:55:36,467: 'u'
2023-04-16 18:55:36,467: 'u'
2023-04-16 18:55:36,643: 's'
2023-04-16 18:55:36,644: 's'
2023-04-16 18:55:36,739: 'e'
2023-04-16 18:55:36,739: 'e'
2023-04-16 18:55:36,931: Key.space
2023-04-16 18:55:36,931: Key.space
2023-04-16 18:55:37,035: 'f'
2023-04-16 18:55:37,035: 'f'
2023-04-16 18:55:37,179: 'u'
2023-04-16 18:55:37,179: 'u'
2023-04-16 18:55:37,347: 'c'
2023-04-16 18:55:37,347: 'c'
2023-04-16 18:55:37,459: 'k'
2023-04-16 18:55:37,459: 'k'
2023-04-16 18:55:37,572: Key.space
2023-04-16 18:55:37,572: Key.space
2023-04-16 18:55:37,747: 'y'
2023-04-16 18:55:37,747: 'y'
2023-04-16 18:55:37,916: 'o'
2023-04-16 18:55:37,916: 'o'
2023-04-16 18:55:38,011: 'u'
2023-04-16 18:55:38,011: 'u'
2023-04-16 18:55:38,859: Key.space
2023-04-16 18:55:38,859: Key.space
2023-04-16 18:55:39,043: 'm'
2023-04-16 18:55:39,043: 'm'
2023-04-16 18:55:39,243: 'o'
2023-04-16 18:55:39,243: 'o'
2023-04-16 18:55:39,523: 't'
2023-04-16 18:55:39,523: 't'
2023-04-16 18:55:39,595: 'h'
2023-04-16 18:55:39,595: 'h'
2023-04-16 18:55:39,843: 'e'
2023-04-16 18:55:39,843: 'e'
2023-04-16 18:55:39,907: 'r'
2023-04-16 18:55:39,907: 'r'
2023-04-16 18:55:40,451: 'f'
2023-04-16 18:55:40,451: 'f'
2023-04-16 18:55:40,556: 'u'
2023-04-16 18:55:40,556: 'u'
2023-04-16 18:55:40,811: 'c'
2023-04-16 18:55:40,811: 'c'
2023-04-16 18:55:40,884: 'k'
2023-04-16 18:55:40,884: 'k'
2023-04-16 18:55:41,179: 'e'
2023-04-16 18:55:41,179: 'e'
2023-04-16 18:55:41,258: 'r'
2023-04-16 18:55:41,258: 'r'
2023-04-16 18:55:42,667: 's'
2023-04-16 18:55:42,667: 's'
2023-04-16 18:55:42,763: Key.enter
2023-04-16 18:55:42,763: Key.enter
2023-04-16 18:55:44,427: Key.ctrl
2023-04-16 18:55:44,427: Key.ctrl
2023-04-16 18:55:44,724: 'z'
2023-04-16 18:55:44,724: 'z'
2023-04-16 18:57:57,291: 's'
2023-04-16 18:57:57,443: 'd'
2023-04-16 18:57:57,684: 'a'
2023-04-16 18:57:57,867: 's'
2023-04-16 18:57:58,219: 'd'
2023-04-16 18:57:58,435: 's'
2023-04-16 18:57:58,827: 'd'
2023-04-16 18:57:59,083: 's'
2023-04-16 18:58:34,404: Key.ctrl
2023-04-16 18:58:35,523: Key.ctrl
2023-04-16 18:58:35,715: 'f'
2023-04-16 18:58:37,771: 'k'
2023-04-16 18:58:38,003: 'w'
2023-04-16 18:58:38,115: 'y'
2023-04-16 18:58:39,419: Key.backspace
2023-04-16 18:58:39,611: Key.backspace
2023-04-16 18:58:39,803: Key.backspace
2023-04-16 18:58:39,995: Key.backspace
2023-04-16 18:58:40,203: Key.backspace
2023-04-16 18:58:56,836: 's'
2023-04-16 18:58:56,923: 'o'
2023-04-16 18:58:57,083: Key.space
2023-04-16 18:58:57,459: 'w'
2023-04-16 18:58:57,580: 'h'
2023-04-16 18:58:57,746: 'a'
2023-04-16 18:58:57,836: 't'
2023-04-16 18:58:58,171: 's'
2023-04-16 18:58:58,890: Key.space
2023-04-16 18:58:59,107: 'n'
2023-04-16 18:58:59,155: 'e'
2023-04-16 18:58:59,435: 'x'
2023-04-16 18:58:59,707: 't'
2023-04-16 18:59:00,627: Key.enter
2023-04-16 19:00:03,643: 'f'
2023-04-16 19:00:04,883: Key.space
2023-04-16 19:02:47,234: Key.esc
2023-04-16 19:03:06,929: 'f'
2023-04-16 19:03:55,298: Key.right
2023-04-16 19:04:18,418: Key.right
2023-04-16 19:04:18,626: Key.right
2023-04-16 19:04:19,121: Key.right
2023-04-16 19:04:19,569: Key.right
2023-04-16 19:04:20,129: Key.right
2023-04-16 19:04:20,593: Key.right
2023-04-16 19:04:21,065: Key.right
2023-04-16 19:04:21,618: Key.right
2023-04-16 19:05:01,746: Key.right
2023-04-16 19:05:02,723: Key.right
2023-04-16 19:05:04,146: Key.right
2023-04-16 19:05:05,297: Key.right
2023-04-16 19:05:10,914: Key.right
2023-04-16 19:05:13,537: Key.left
2023-04-16 19:07:28,418: Key.right
2023-04-16 19:07:29,482: Key.right
2023-04-16 19:07:31,657: Key.right
2023-04-16 19:07:33,882: Key.left
2023-04-16 19:09:51,968: Key.esc
2023-04-16 19:10:10,657: 'f'
2023-04-16 19:11:13,565: Key.right
2023-04-16 19:11:14,065: Key.right
2023-04-16 19:11:14,095: Key.right
2023-04-16 19:11:14,125: Key.right
2023-04-16 19:11:14,155: Key.right
2023-04-16 19:11:14,185: Key.right
2023-04-16 19:11:14,215: Key.right
2023-04-16 19:11:14,245: Key.right
2023-04-16 19:11:14,275: Key.right
2023-04-16 19:11:14,306: Key.right
2023-04-16 19:11:14,336: Key.right
2023-04-16 19:11:14,366: Key.right
2023-04-16 19:11:14,396: Key.right
2023-04-16 19:11:14,426: Key.right
2023-04-16 19:11:14,456: Key.right
2023-04-16 19:11:14,486: Key.right
2023-04-16 19:11:14,517: Key.right
2023-04-16 19:11:14,547: Key.right
2023-04-16 19:11:14,577: Key.right
2023-04-16 19:11:14,607: Key.right
2023-04-16 19:11:14,637: Key.right
2023-04-16 19:11:14,667: Key.right
2023-04-16 19:11:14,697: Key.right
2023-04-16 19:11:14,727: Key.right
2023-04-16 19:11:14,758: Key.right
2023-04-16 19:11:14,788: Key.right
2023-04-16 19:11:14,818: Key.right
2023-04-16 19:11:14,848: Key.right
2023-04-16 19:11:14,878: Key.right
2023-04-16 19:11:14,908: Key.right
2023-04-16 19:11:14,939: Key.right
2023-04-16 19:11:14,969: Key.right
2023-04-16 19:11:14,999: Key.right
2023-04-16 19:11:15,029: Key.right
2023-04-16 19:11:15,059: Key.right
2023-04-16 19:11:15,089: Key.right
2023-04-16 19:11:15,119: Key.right
2023-04-16 19:11:15,149: Key.right
2023-04-16 19:11:17,805: Key.left
2023-04-16 19:11:18,198: Key.left
2023-04-16 19:11:18,698: Key.left
2023-04-16 19:11:18,728: Key.left
2023-04-16 19:11:18,758: Key.left
2023-04-16 19:11:18,788: Key.left
2023-04-16 19:11:18,819: Key.left
2023-04-16 19:11:18,849: Key.left
2023-04-16 19:11:19,093: Key.left
2023-04-16 19:11:19,438: Key.left
2023-04-16 19:11:19,661: Key.left
2023-04-16 19:11:19,933: Key.left
2023-04-16 19:11:20,157: Key.left
2023-04-16 19:11:20,374: Key.left
2023-04-16 19:11:20,621: Key.left
2023-04-16 19:11:20,813: Key.left
2023-04-16 19:11:21,037: Key.left
2023-04-16 19:11:21,270: Key.left
2023-04-16 19:11:21,565: Key.left
2023-04-16 19:11:21,847: Key.left
2023-04-16 19:11:22,054: Key.left
2023-04-16 19:11:22,294: Key.left
2023-04-16 19:11:22,501: Key.left
2023-04-16 19:11:22,710: Key.left
2023-04-16 19:11:22,926: Key.left
2023-04-16 19:11:23,142: Key.left
2023-04-16 19:11:23,350: Key.left
2023-04-16 19:11:23,597: Key.left
2023-04-16 19:11:23,846: Key.left
2023-04-16 19:11:24,054: Key.left
2023-04-16 19:11:24,286: Key.left
2023-04-16 19:11:24,502: Key.left
2023-04-16 19:11:24,742: Key.left
2023-04-16 19:11:25,166: Key.left
2023-04-16 19:11:25,494: Key.left
2023-04-16 19:11:26,887: Key.right
2023-04-16 19:11:28,551: Key.right
2023-04-16 19:11:30,103: Key.left
2023-04-16 19:11:30,608: Key.left
2023-04-16 19:11:31,016: Key.left
2023-04-16 19:11:31,432: Key.left
2023-04-16 19:11:31,840: Key.left
2023-04-16 19:11:32,263: Key.left
2023-04-16 19:11:32,655: Key.left
2023-04-16 19:11:33,088: Key.left
2023-04-16 19:11:33,504: Key.left
2023-04-16 19:11:33,968: Key.left
2023-04-16 19:11:34,416: Key.left
2023-04-16 19:11:38,193: Key.right
2023-04-16 19:19:36,779: Key.space
2023-04-16 19:19:58,045: Key.right
2023-04-16 19:20:50,855: Key.esc
2023-04-16 19:22:24,683: 'h'
2023-04-16 19:22:25,268: 'a'
2023-04-16 19:22:25,827: 'v'
2023-04-16 19:22:26,364: 'e'
2023-04-16 19:23:03,510: Key.backspace
2023-04-16 19:23:04,011: Key.backspace
2023-04-16 19:23:04,042: Key.backspace
2023-04-16 19:23:04,072: Key.backspace
2023-04-16 19:23:04,102: Key.backspace
2023-04-16 19:23:04,132: Key.backspace
2023-04-16 19:23:04,162: Key.backspace
2023-04-16 19:23:04,193: Key.backspace
2023-04-16 19:23:04,223: Key.backspace
2023-04-16 19:23:39,479: Key.backspace
2023-04-16 19:23:39,726: Key.backspace
2023-04-16 19:23:40,991: 't'
2023-04-16 19:23:41,735: 'x'
2023-04-16 19:23:41,831: 't'
2023-04-16 19:23:43,087: Key.enter
2023-04-16 19:23:50,248: 'h'
2023-04-16 19:23:50,703: 'o'
2023-04-16 19:23:50,798: 'w'
2023-04-16 19:23:51,184: Key.space
2023-04-16 19:23:51,256: 't'
2023-04-16 19:23:51,440: 'o'
2023-04-16 19:23:51,536: Key.space
2023-04-16 19:23:51,952: 's'
2023-04-16 19:23:52,184: 'e'
2023-04-16 19:23:52,376: 'e'
2023-04-16 19:23:52,520: Key.space
2023-04-16 19:23:52,632: 't'
2023-04-16 19:23:52,705: 'h'
2023-04-16 19:23:53,112: Key.backspace
2023-04-16 19:23:53,312: Key.backspace
2023-04-16 19:23:53,490: Key.backspace
2023-04-16 19:23:53,672: Key.backspace
2023-04-16 19:23:53,848: Key.backspace
2023-04-16 19:23:54,088: Key.backspace
2023-04-16 19:23:55,671: 's'
2023-04-16 19:23:55,880: 'e'
2023-04-16 19:23:56,680: Key.backspace
2023-04-16 19:23:56,857: Key.backspace
2023-04-16 19:23:57,169: 's'
2023-04-16 19:23:57,512: 't'
2023-04-16 19:23:57,641: 'o'
2023-04-16 19:23:57,864: 'p'
2023-04-16 19:23:58,088: Key.space
2023-04-16 19:23:58,248: 't'
2023-04-16 19:23:59,496: 'h'
2023-04-16 19:23:59,696: 'e'
2023-04-16 19:23:59,864: Key.space
2023-04-16 19:24:00,209: 'b'
2023-04-16 19:24:00,321: 'a'
2023-04-16 19:24:00,576: 'c'
2023-04-16 19:24:00,664: 'k'
2023-04-16 19:24:01,232: 'g'
2023-04-16 19:24:01,464: 'r'
2023-04-16 19:24:01,657: 'o'
2023-04-16 19:24:01,809: 'u'
2023-04-16 19:24:02,073: 'p'
2023-04-16 19:24:02,273: Key.space
2023-04-16 19:24:02,744: 'p'
2023-04-16 19:24:02,873: 'r'
2023-04-16 19:24:02,992: 'o'
2023-04-16 19:24:03,184: 'c'
2023-04-16 19:24:03,512: 'e'
2023-04-16 19:24:03,689: 's'
2023-04-16 19:24:03,873: 's'
2023-04-16 19:24:03,961: Key.space
2023-04-16 19:24:04,065: 'i'
2023-04-16 19:24:04,353: Key.space
2023-04-16 19:24:05,105: Key.backspace
2023-04-16 19:24:05,529: 'n'
2023-04-16 19:24:05,649: Key.space
2023-04-16 19:24:05,889: 'u'
2023-04-16 19:24:06,185: 'b'
2023-04-16 19:24:06,417: 'u'
2023-04-16 19:24:06,617: 'n'
2023-04-16 19:24:06,785: 't'
2023-04-16 19:24:07,169: 'u'
2023-04-16 19:24:07,777: Key.enter
2023-04-16 19:27:30,880: 'h'
2023-04-16 19:27:31,152: 'o'
2023-04-16 19:27:32,416: 'w'
2023-04-16 19:27:32,568: Key.space
2023-04-16 19:27:32,728: 't'
2023-04-16 19:27:32,840: 'o'
2023-04-16 19:27:32,935: Key.space
2023-04-16 19:27:33,223: 't'
2023-04-16 19:27:33,408: 'e'
2023-04-16 19:27:33,544: 'r'
2023-04-16 19:27:33,751: 'm'
2023-04-16 19:27:33,928: 'i'
2023-04-16 19:27:34,112: 'n'
2023-04-16 19:27:34,266: 'a'
2023-04-16 19:27:34,616: 't'
2023-04-16 19:27:34,848: 'e'
2023-04-16 19:27:34,968: Key.space
2023-04-16 19:27:35,112: 'a'
2023-04-16 19:27:35,417: Key.space
2023-04-16 19:27:35,736: 'k'
2023-04-16 19:27:35,953: 'e'
2023-04-16 19:27:36,353: 'y'
2023-04-16 19:27:36,624: 'l'
2023-04-16 19:27:36,864: 'o'
2023-04-16 19:27:37,136: 'g'
2023-04-16 19:27:37,289: 'g'
2023-04-16 19:27:37,544: 'e'
2023-04-16 19:27:37,697: 'r'
2023-04-16 19:27:37,784: Key.space
2023-04-16 19:27:37,881: 'i'
2023-04-16 19:27:38,112: 'n'
2023-04-16 19:27:38,168: Key.space
2023-04-16 19:27:38,392: 'u'
2023-04-16 19:27:38,649: 'b'
2023-04-16 19:27:38,873: 'u'
2023-04-16 19:27:39,088: 'n'
2023-04-16 19:27:39,225: 't'
2023-04-16 19:27:39,417: 'u'
2023-04-16 19:27:40,168: Key.enter
2023-04-16 19:30:00,019: 'a'
2023-04-16 19:30:00,157: 'n'
2023-04-16 19:30:00,460: 't'
2023-04-16 19:30:00,597: 'i'
2023-04-16 19:30:01,165: 'v'
2023-04-16 19:30:01,308: 'i'
2023-04-16 19:30:01,555: 'r'
2023-04-16 19:30:02,357: 'u'
2023-04-16 19:30:02,941: 's'
2023-04-16 19:30:03,077: Key.space
2023-04-16 19:30:03,165: 'f'
2023-04-16 19:30:03,292: 'o'
2023-04-16 19:30:03,420: 'r'
2023-04-16 19:30:03,540: Key.space
2023-04-16 19:30:04,636: 'u'
2023-04-16 19:30:04,972: 'b'
2023-04-16 19:30:05,491: 'u'
2023-04-16 19:30:05,701: 'n'
2023-04-16 19:30:05,924: 't'
2023-04-16 19:30:06,381: 'u'
2023-04-16 19:30:07,237: Key.enter
2023-04-16 19:34:21,090: 's'
2023-04-16 19:34:21,145: 'd'
2023-04-16 19:34:21,249: 'f'
2023-04-16 19:34:28,052: 's'
2023-04-16 19:34:28,716: 'd'
2023-04-16 19:35:50,233: 'y'
2023-04-16 19:35:50,233: 'g'
2023-04-16 19:35:50,417: 'e'
2023-04-16 19:35:50,513: 'r'
2023-04-16 19:35:50,963: 'r'
2023-04-16 19:35:51,106: 'e'
2023-04-16 19:35:51,163: 't'
2023-04-16 19:35:51,777: 'r'
2023-04-16 19:35:51,962: 't'
2023-04-16 19:35:52,209: 'r'
2023-04-16 19:35:52,250: 'e'
2023-04-16 19:35:52,435: 't'
2023-04-16 19:35:53,114: 'e'
2023-04-16 19:35:53,202: 'r'
2023-04-16 19:35:53,298: 't'
2023-04-16 19:35:53,507: 'r'
2023-04-16 19:35:54,971: 'e'
2023-04-16 19:35:54,979: 'r'
2023-04-16 19:35:55,267: 'r'
2023-04-16 19:35:58,453: 'e'
2023-04-16 19:35:58,517: 'r'
2023-04-16 19:35:58,644: 't'
2023-04-16 19:35:58,924: 'r'
2023-04-16 19:35:59,267: 't'
2023-04-16 19:35:59,525: 'r'
2023-04-16 19:35:59,748: 'r'
2023-04-16 19:36:01,733: 'r'
2023-04-16 19:36:02,341: 'r'
2023-04-16 19:36:07,166: 'e'
2023-04-16 19:36:07,526: 'r'
2023-04-16 19:36:08,542: 'e'
2023-04-16 19:36:08,734: 'r'
2023-04-16 19:36:08,854: 'e'
2023-04-16 19:36:09,062: 'e'
2023-04-16 19:36:09,214: 'r'
2023-04-16 19:36:09,406: 'e'
2023-04-16 19:36:09,647: 'r'
2023-04-16 19:36:10,302: Key.ctrl
2023-04-16 19:36:10,799: 'a'
2023-04-16 19:36:11,791: Key.backspace
2023-04-16 19:36:29,034: Key.ctrl
2023-04-16 19:36:30,346: 'h'
2023-04-16 19:36:30,433: 'a'
2023-04-16 19:36:30,682: 'v'
2023-04-16 19:36:30,930: 'e'
2023-04-16 19:36:31,034: Key.space
2023-04-16 19:36:31,138: 'a'
2023-04-16 19:36:31,242: Key.space
2023-04-16 19:36:31,603: 'n'
2023-04-16 19:36:31,834: 'i'
2023-04-16 19:36:31,990: 'c'
2023-04-16 19:36:32,202: Key.space
2023-04-16 19:36:32,403: 'd'
2023-04-16 19:36:32,546: 'a'
2023-04-16 19:36:32,770: 'y'
2023-04-16 19:36:33,475: Key.ctrl
2023-04-16 19:36:33,826: 'a'
2023-04-16 19:36:34,789: Key.backspace
2023-04-16 19:38:07,122: 'w'
2023-04-16 19:38:07,209: 'h'
2023-04-16 19:38:07,522: 'y'
2023-04-16 19:38:07,658: Key.space
2023-04-16 19:38:07,811: 'i'
2023-04-16 19:38:07,900: 's'
2023-04-16 19:38:07,995: Key.space
2023-04-16 19:38:08,186: 't'
2023-04-16 19:38:08,211: 'h'
2023-04-16 19:38:08,379: 'i'
2023-04-16 19:38:08,459: 's'
2023-04-16 19:38:08,595: Key.space
2023-04-16 19:38:08,872: 's'
2023-04-16 19:38:08,972: 'o'
2023-04-16 19:38:09,690: Key.ctrl
2023-04-16 19:38:10,162: Key.alt
2023-04-16 21:40:26,159: 'g'
2023-04-16 21:40:26,228: 'f'
2023-04-16 21:40:26,351: 'h'
2023-04-16 21:40:26,511: 'f'
2023-04-16 21:40:26,656: 'h'
2023-04-16 21:40:26,759: 'f'
2023-04-16 21:40:26,935: 'h'
2023-04-16 21:40:27,007: 'f'
2023-04-16 21:40:27,230: 'h'
2023-04-16 21:40:42,934: 's'
2023-04-16 21:40:43,334: 'a'
2023-04-16 21:40:44,447: 'n'
2023-04-16 21:40:44,983: 'k'
2023-04-16 21:40:45,175: 'e'
2023-04-16 21:40:45,831: 'y'
2023-04-16 21:40:46,623: Key.backspace
2023-04-16 21:40:47,240: 't'
2023-04-16 21:40:48,167: Key.space
2023-04-16 21:40:48,455: 'o'
2023-04-16 21:40:48,694: 'a'
2023-04-16 21:40:49,110: 't'
2023-04-16 21:40:50,119: Key.backspace
2023-04-16 21:40:50,542: Key.backspace
2023-04-16 21:40:50,742: Key.backspace
2023-04-16 21:40:51,485: 'p'
2023-04-16 21:40:51,703: 'a'
2023-04-16 21:40:52,166: 't'
2023-04-16 21:40:52,470: 'i'
2023-04-16 21:40:52,671: 'l'
2023-04-16 21:40:55,422: Key.enter
